Source,Indicator,Year,Value,Unit,Scale,Sex
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2006,0.0288603972179864,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2007,0.0509848764288461,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2008,0.0684239088603632,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2009,0.0512648241525424,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2010,0.242504194756663,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2011,0.245552910446952,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2012,0.242314308154341,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",2013,0.101682176882778,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2001,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2002,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2003,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2004,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2005,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2006,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2007,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2008,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2009,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2010,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2011,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2012,0.0,Percent,Units,
IMF,"Incidental sales by nonmarket establishments, Transactions",2013,0.0,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",1977,0.992805517160178,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",1978,0.621845361432568,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",1979,0.275991212408093,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2001,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2002,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2003,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2004,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2005,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2006,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2007,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2008,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2009,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2010,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2011,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2012,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",2013,0.0,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1973,0.0128831309571043,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1974,0.0272197965360113,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1975,0.0224958447459789,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1976,0.0236359812194971,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1977,0.0251494763092445,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1978,0.0275659716927506,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1979,0.0262267892454099,Percent,Units,
IMF,"Specific services tax: goods and services, Transactions",1980,0.0187310628669515,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1973,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1974,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1975,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1976,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1977,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1978,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1979,0.0,Percent,Units,
IMF,"Recurrent taxes on immovable property, Transactions",1980,0.0,Percent,Units,
IMF,"Property income, Transactions",1976,0.146450393438453,Percent,Units,
IMF,"Property income, Transactions",1977,0.450295385346474,Percent,Units,
IMF,"Property income, Transactions",1978,0.410983577964645,Percent,Units,
IMF,"Property income, Transactions",1979,0.706598496297846,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1972,0.0347910951276193,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1973,0.0640367391691359,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1974,0.0454857126325452,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1975,0.047607485392653,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1976,0.0287339379531142,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1977,0.0251494763092445,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1978,0.0257759735308837,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1979,0.0195176106012353,Percent,Units,
IMF,"Taxes on financial and capital transactions, Transactions",1980,0.027964685406998,Percent,Units,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2001,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2002,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2003,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2004,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2006,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2007,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2008,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2009,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2010,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2011,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2012,0.0,Domestic currency,Billions,
IMF,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",2013,0.0,Domestic currency,Billions,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2001,1.09437035528861,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2002,0.17378234934949,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2003,0.215878050929597,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2004,0.619609813279745,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2005,0.469650327571237,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2006,0.673187785918846,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2007,0.639210381025623,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2008,0.95203965989355,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2009,1.45088499483767,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2010,0.838568435979143,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2011,2.79827244792797e-07,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2012,7.81833090914132e-07,Percent,Units,
IMF,"Grants receivable from foreign governments: current grants, Transactions",2013,0.282941709586861,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1973,0.0,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1974,0.0,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1975,0.0,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1976,0.0,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1977,0.0,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1978,0.0,Percent,Units,
IMF,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",1979,0.0,Percent,Units,
IMF,"Buildings and structures, Assets, Transactions",2001,2.37737961926092,Percent,Units,
IMF,"Buildings and structures, Assets, Transactions",2002,2.18702738246207,Percent,Units,
IMF,"Buildings and structures, Assets, Transactions",2003,2.74825975856904,Percent,Units,
IMF,"Buildings and structures, Assets, Transactions",2004,2.41739931340534,Percent,Units,
IMF,"Buildings and structures, Assets, Transactions",2005,2.17165522140658,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2001,5.53725949302657,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2002,5.05340284627307,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2003,6.59357652656622,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2004,5.6402076530185,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2005,5.14947122898413,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2006,2.39068406382267,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2007,1.44338017334918,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2008,3.56909824834064,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2009,6.61290669091669,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2010,3.54243141848204,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2011,3.38633047713712,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2012,2.43093806498967,Percent,Units,
IMF,"Gross investment in nonfinancial assets, Transactions",2013,2.26132319458874,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2001,0.0,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2002,0.0108026865811845,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2003,0.00881134901753458,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2004,0.00418655279243071,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2006,0.0,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2007,0.0,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2008,0.0,Percent,Units,
IMF,"Currency and deposits, Net incurrence of liabilities, Domestic Creditors, Transactions",2009,0.0,Percent,Units,
